2.06295 2.47889 2.42863 2.47906 2.47335 2.54794 2.51499 2.51057 2.46942 2.57144 2.53285 2.58141 2.53335 2.53728 2.56741 2.5726 2.56985 2.65319 2.54672 2.6176 
2.46031 2.6078 2.56179 2.64146 2.60765 2.6804 2.68579 2.6412 2.644 2.66974 2.62621 2.67058 2.66254 2.64142 2.7188 2.69642 2.71851 2.73963 2.71482 2.7246 
2.94587 2.65474 2.60021 2.62318 2.57911 2.61492 2.67715 2.65874 2.63071 2.63749 2.69249 2.63364 2.66574 2.62752 2.71244 2.65958 2.64625 2.69821 2.63545 2.74821 
3.36154 2.59695 2.51071 2.56587 2.54081 2.54029 2.56335 2.59071 2.56701 2.55893 2.62487 2.55815 2.65302 2.61761 2.60124 2.59861 2.64713 2.63463 2.63651 2.67665 
3.76918 2.44472 2.38283 2.33924 2.37334 2.35548 2.38876 2.38169 2.39705 2.3413 2.41693 2.41582 2.43356 2.39646 2.39686 2.36236 2.41848 2.50208 2.48513 2.4301 
4.01761 2.24902 2.24313 2.23539 2.24092 2.27375 2.23114 2.26145 2.27533 2.22824 2.2929 2.29948 2.27981 2.27103 2.29832 2.24907 2.28378 2.34067 2.34229 2.31088 
4.18986 1.98111 2.03794 2.0391 2.03484 1.9952 2.03977 2.01374 2.08139 1.99112 2.06674 2.05368 2.02777 2.05431 2.08844 2.0858 2.04466 2.1006 2.07895 2.06362 
4.24726 1.77206 1.84609 1.79896 1.8158 1.85545 1.87652 1.81597 1.82731 1.82932 1.86703 1.87668 1.85615 1.84939 1.89448 1.93323 1.8984 1.89802 1.85853 1.87529 
4.18088 1.56148 1.64943 1.60526 1.65071 1.6604 1.68601 1.70229 1.70046 1.6655 1.71086 1.70796 1.62422 1.62692 1.76225 1.71854 1.73249 1.72244 1.70703 1.71065 
4.01946 1.56081 1.56511 1.54665 1.58757 1.5775 1.58282 1.62269 1.59489 1.59126 1.62204 1.6559 1.5883 1.60712 1.60756 1.6324 1.63562 1.66261 1.65473 1.64256 
3.80805 1.48839 1.50184 1.507 1.53907 1.53813 1.5442 1.54796 1.52622 1.53506 1.57712 1.58365 1.55768 1.58111 1.59398 1.58041 1.59443 1.60412 1.61516 1.60839 
3.51457 1.55585 1.56886 1.54886 1.56525 1.60619 1.60337 1.6066 1.61778 1.61781 1.63681 1.64695 1.6456 1.6618 1.66671 1.66639 1.68181 1.67879 1.6692 1.69279 
3.17632 1.70642 1.75485 1.75754 1.77525 1.77783 1.77117 1.80464 1.79954 1.80212 1.82265 1.82141 1.8424 1.84214 1.86455 1.83432 1.88613 1.86075 1.84678 1.90043 
2.87451 1.9508 1.97076 2.01873 2.01213 2.01835 2.03283 2.04079 2.0368 2.03616 2.05423 2.06324 2.06598 2.08611 2.0856 2.10266 2.12576 2.1183 2.11583 2.12461 
2.5986 2.27605 2.27331 2.32267 2.30745 2.34464 2.33598 2.34518 2.36288 2.3669 2.38811 2.39591 2.39898 2.42247 2.41911 2.43911 2.46065 2.44694 2.4485 2.46007 
2.36872 2.66234 2.69058 2.73765 2.69301 2.74724 2.73167 2.70992 2.7658 2.78236 2.81802 2.78866 2.81208 2.80496 2.80623 2.85079 2.87619 2.85773 2.86346 2.87405 
2.21601 3.0912 3.11358 3.11896 3.11919 3.14778 3.17529 3.14571 3.19079 3.20808 3.22925 3.2314 3.23724 3.22755 3.23549 3.26109 3.26844 3.27748 3.27268 3.30806 
2.1332 3.54024 3.54045 3.55016 3.57273 3.57115 3.60226 3.5936 3.62887 3.63841 3.64615 3.66244 3.67182 3.65374 3.67154 3.68179 3.70155 3.69595 3.69546 3.71773 
2.14781 3.93918 3.91901 3.93729 3.9507 3.96197 3.9567 3.9784 3.98649 4.03499 4.03985 4.03322 4.03257 4.0316 4.06768 4.0563 4.0677 4.08163 4.08907 4.08505 
2.21521 4.25349 4.25039 4.2533 4.26388 4.28536 4.27915 4.30622 4.31588 4.34862 4.34747 4.33464 4.34615 4.35596 4.35906 4.37261 4.38615 4.39463 4.401 4.39831 
2.35302 4.47647 4.47332 4.46791 4.5028 4.50228 4.50582 4.53485 4.52326 4.54907 4.55303 4.56117 4.56652 4.55973 4.57481 4.56824 4.59726 4.5727 4.58727 4.60593 
2.5113 4.56779 4.57583 4.56588 4.59055 4.58335 4.60139 4.63331 4.60927 4.6131 4.62046 4.64309 4.65116 4.63235 4.64854 4.65517 4.67195 4.64935 4.66472 4.67498 
2.65076 4.55705 4.56273 4.57306 4.58241 4.61003 4.58396 4.60096 4.59626 4.61435 4.60957 4.62135 4.64336 4.63034 4.63469 4.64871 4.64196 4.65899 4.67088 4.6516 
2.77235 4.42512 4.41481 4.42419 4.43808 4.46616 4.41875 4.43559 4.45353 4.46614 4.46765 4.46556 4.48294 4.48968 4.47512 4.49207 4.48806 4.51343 4.51109 4.50133 
2.87049 4.1581 4.13735 4.14638 4.15408 4.17396 4.13978 4.16567 4.17805 4.16647 4.18641 4.17301 4.18744 4.20021 4.19168 4.20242 4.22339 4.19008 4.18752 4.24465 
2.87508 3.79964 3.79395 3.82313 3.81669 3.84623 3.82269 3.84404 3.83768 3.83464 3.86107 3.82849 3.84664 3.85972 3.86843 3.87803 3.86735 3.85012 3.8452 3.89967 
2.80491 3.38063 3.39611 3.39749 3.38896 3.40115 3.41383 3.42825 3.41139 3.41846 3.44478 3.39147 3.42689 3.44547 3.44481 3.44056 3.43316 3.4559 3.44945 3.45704 
2.66998 2.95039 2.96356 2.94544 2.94309 2.92816 2.97613 2.97363 2.97442 2.96631 2.99069 2.97484 2.98456 3.01463 2.98621 3.00753 2.97851 3.02418 3.02027 3.02505 
2.4178 2.53429 2.5638 2.5447 2.54651 2.52901 2.59174 2.57451 2.58026 2.57015 2.58509 2.59873 2.56164 2.59831 2.58494 2.60964 2.58393 2.60341 2.63191 2.64714 
2.13922 2.13911 2.16733 2.1687 2.16223 2.1564 2.18669 2.17885 2.17388 2.18694 2.18185 2.20826 2.19013 2.19889 2.20389 2.2417 2.22465 2.20912 2.2302 2.23787 
1.82732 1.81684 1.81008 1.83103 1.82069 1.85151 1.84311 1.85368 1.83052 1.86262 1.8627 1.88345 1.88418 1.86759 1.9014 1.92791 1.91834 1.88441 1.89288 1.89566 
1.49421 1.59619 1.57079 1.59925 1.60835 1.62676 1.61077 1.64324 1.60518 1.64682 1.64342 1.65533 1.67083 1.67572 1.69177 1.703 1.69323 1.69025 1.69276 1.69316 
1.22012 1.40714 1.41124 1.41793 1.43203 1.43591 1.44043 1.4796 1.46031 1.48024 1.48025 1.48778 1.49554 1.50999 1.51246 1.51976 1.51499 1.53325 1.53456 1.54465 
0.96742 1.34108 1.37575 1.36463 1.36298 1.37745 1.41174 1.44076 1.43679 1.43837 1.46433 1.45935 1.4596 1.48262 1.47762 1.48543 1.49386 1.50833 1.5186 1.53187 
0.789977 1.3816 1.4188 1.41111 1.40607 1.45202 1.44827 1.48326 1.49005 1.49707 1.5326 1.5233 1.51842 1.52912 1.5608 1.56354 1.57348 1.55645 1.57624 1.58542 
0.743147 1.49456 1.51172 1.53875 1.5493 1.54874 1.56551 1.58472 1.60354 1.60836 1.61942 1.61942 1.63772 1.6438 1.66987 1.68951 1.66829 1.67876 1.69423 1.69393 
0.793366 1.68074 1.68801 1.72037 1.74928 1.72144 1.75162 1.76209 1.78525 1.80635 1.79741 1.80127 1.83848 1.84064 1.83346 1.8553 1.85175 1.8859 1.87656 1.87891 
0.972719 1.87859 1.90386 1.92177 1.95181 1.93398 1.96425 1.96145 1.99384 2.00827 2.00561 1.99607 2.03701 2.02629 2.02833 2.03417 2.05575 2.08424 2.06446 2.09456 
1.225 2.13648 2.1621 2.15814 2.1768 2.17963 2.21888 2.21803 2.23486 2.24051 2.26744 2.2535 2.26172 2.27247 2.27709 2.28687 2.30476 2.31685 2.31987 2.34851 
1.59773 2.34558 2.34741 2.35374 2.37239 2.37075 2.40552 2.41799 2.42534 2.4082 2.44892 2.44801 2.44366 2.46387 2.46823 2.49134 2.49636 2.47995 2.51832 2.51045 
2.04089 2.4759 2.48034 2.49789 2.52235 2.52532 2.54356 2.54323 2.56101 2.54813 2.55731 2.57732 2.57908 2.57795 2.59159 2.61137 2.59518 2.60369 2.65135 2.60951 
2.49894 2.5666 2.57877 2.59528 2.60288 2.60893 2.63869 2.60964 2.64664 2.66077 2.6314 2.66319 2.65817 2.66837 2.66039 2.67233 2.67045 2.69783 2.70754 2.69487 
2.97176 2.57431 2.57834 2.59485 2.58377 2.59986 2.63007 2.57609 2.61456 2.63973 2.62302 2.62755 2.63144 2.64919 2.65364 2.65176 2.67291 2.66994 2.66699 2.68251 
3.39295 2.51527 2.52284 2.51704 2.50212 2.51834 2.52329 2.52817 2.5416 2.54401 2.56894 2.54312 2.55279 2.58542 2.57882 2.57267 2.59539 2.59081 2.5813 2.60588 
3.77757 2.35186 2.36543 2.34935 2.36453 2.36577 2.35383 2.39911 2.37525 2.39165 2.42058 2.39989 2.40174 2.40578 2.42587 2.41126 2.41906 2.44039 2.43424 2.45217 
4.05508 2.17144 2.16278 2.15528 2.187 2.19184 2.1768 2.20907 2.19041 2.21076 2.23149 2.23821 2.21849 2.21177 2.259 2.21088 2.23916 2.26226 2.2609 2.25524 
4.21109 1.98564 1.96963 1.97901 2.00199 2.01194 2.00638 2.0133 2.01026 2.03209 2.03363 2.05355 2.02635 2.04145 2.07313 2.03676 2.06453 2.06857 2.07158 2.06113 
4.27377 1.76176 1.76333 1.79036 1.77979 1.79833 1.80313 1.80538 1.79342 1.80809 1.80819 1.82266 1.82187 1.84952 1.84368 1.84822 1.84575 1.83866 1.84819 1.84485 
4.23477 1.60034 1.59349 1.62119 1.60077 1.6229 1.62859 1.63189 1.62353 1.64047 1.63992 1.63492 1.64076 1.69249 1.66635 1.67917 1.67038 1.66482 1.67617 1.67005 
4.04804 1.51678 1.52184 1.5392 1.52561 1.53721 1.54488 1.54206 1.53568 1.56475 1.55684 1.57071 1.56593 1.58679 1.58564 1.58332 1.58804 1.60147 1.6051 1.57999 
3.80753 1.48895 1.496 1.50789 1.52015 1.51444 1.52943 1.53102 1.53268 1.55794 1.55146 1.55792 1.55986 1.551 1.58429 1.57496 1.58602 1.58763 1.59653 1.57891 
3.49923 1.56245 1.57937 1.58335 1.60573 1.59821 1.61857 1.6147 1.64545 1.63591 1.64004 1.64488 1.64959 1.64349 1.68171 1.66487 1.69117 1.66557 1.68365 1.69982 
3.18195 1.71092 1.74109 1.73517 1.76696 1.76192 1.78719 1.78566 1.80954 1.7935 1.81868 1.81861 1.83115 1.82622 1.8498 1.84647 1.8594 1.8492 1.85711 1.88107 
2.8616 1.97263 1.99298 1.99739 2.01119 2.00537 2.05112 2.05677 2.06251 2.04729 2.07564 2.08393 2.09893 2.09479 2.11244 2.11914 2.11371 2.13695 2.13913 2.1391 
2.57622 2.3039 2.31916 2.34876 2.33328 2.34644 2.37886 2.38616 2.3874 2.39128 2.40584 2.4167 2.4262 2.42184 2.46554 2.44923 2.45437 2.48211 2.48912 2.4819 
2.37662 2.66187 2.674 2.7174 2.70443 2.73152 2.72071 2.74218 2.76146 2.77949 2.76732 2.78216 2.79945 2.79463 2.84198 2.80504 2.83968 2.8389 2.86242 2.86777 
2.21153 3.09351 3.08787 3.12221 3.14157 3.15927 3.15558 3.14706 3.2046 3.21714 3.20368 3.22186 3.24089 3.24276 3.25793 3.24172 3.27467 3.27332 3.28581 3.30071 
2.1471 3.52128 3.5035 3.53097 3.55663 3.54773 3.59372 3.5728 3.61943 3.61755 3.6345 3.64096 3.65619 3.67572 3.66283 3.66271 3.68712 3.70098 3.69333 3.69362 
2.13927 3.91592 3.92577 3.9238 3.96539 3.93255 4.00104 3.9917 3.9992 4.00424 4.03361 4.03712 4.05616 4.06032 4.07939 4.08366 4.07636 4.09706 4.09555 4.09514 
2.21995 4.22719 4.25522 4.25485 4.27991 4.26423 4.30298 4.31091 4.31597 4.3197 4.3234 4.34369 4.35127 4.35361 4.39872 4.3933 4.39488 4.38627 4.39783 4.41868 
2.34791 4.45283 4.49013 4.48843 4.49859 4.51457 4.52351 4.51342 4.55201 4.53469 4.52709 4.55402 4.55787 4.56089 4.58301 4.582 4.60249 4.59102 4.59636 4.62847 
2.49597 4.5735 4.59254 4.59004 4.59939 4.62231 4.62587 4.61265 4.6467 4.62858 4.64253 4.66985 4.65091 4.66684 4.65318 4.66667 4.66816 4.69328 4.68059 4.69173 
2.64513 4.58204 4.57322 4.56554 4.57522 4.58228 4.61117 4.61097 4.61259 4.61599 4.63344 4.63576 4.62492 4.63278 4.63761 4.64493 4.62281 4.66453 4.66007 4.64491 
2.77984 4.41748 4.41439 4.40632 4.41905 4.40085 4.46518 4.46487 4.44883 4.45979 4.46272 4.4757 4.47482 4.46026 4.48969 4.49299 4.46689 4.48971 4.52059 4.49269 
2.84595 4.1338 4.164 4.15389 4.15598 4.1427 4.18419 4.18508 4.18868 4.18497 4.18461 4.21502 4.22023 4.19302 4.21321 4.21821 4.19339 4.20588 4.25886 4.24201 
2.8792 3.76824 3.79999 3.7982 3.80211 3.81341 3.8001 3.81151 3.83854 3.81639 3.8318 3.85773 3.86395 3.84868 3.84711 3.86708 3.84864 3.84449 3.87163 3.89284 
2.82287 3.35376 3.36871 3.37048 3.38857 3.39717 3.36491 3.38749 3.4108 3.3971 3.40836 3.40925 3.4311 3.42979 3.42177 3.44609 3.44408 3.43819 3.42357 3.46132 
2.64863 2.96891 2.9518 2.95545 2.98604 2.97676 2.96723 2.98351 2.98552 3.00688 2.99627 2.97559 3.00755 3.00669 3.02809 3.01706 3.03101 3.03546 3.00686 3.02714 
2.4349 2.5359 2.52416 2.51552 2.55135 2.5486 2.55324 2.55974 2.55814 2.58993 2.56548 2.52737 2.57621 2.57632 2.59644 2.56757 2.58267 2.59226 2.61187 2.57244 
2.14808 2.1233 2.1498 2.14536 2.1699 2.17402 2.17085 2.17388 2.18672 2.18401 2.18024 2.16743 2.20928 2.21213 2.20912 2.1953 2.20592 2.19476 2.24981 2.18377 
1.84113 1.79692 1.79677 1.83573 1.8259 1.84478 1.82965 1.82764 1.85921 1.83206 1.86129 1.8648 1.88223 1.89784 1.90365 1.89155 1.91253 1.87804 1.90788 1.89414 
1.50193 1.5607 1.55901 1.60528 1.58894 1.60785 1.59697 1.60497 1.62086 1.61675 1.64488 1.64685 1.64878 1.66831 1.69217 1.68635 1.70035 1.68257 1.67468 1.69597 
1.20215 1.42277 1.41561 1.44132 1.4499 1.45782 1.46399 1.47988 1.48299 1.50439 1.51106 1.50239 1.51714 1.51163 1.54282 1.54282 1.55945 1.56354 1.55046 1.57413 
0.960445 1.3676 1.36929 1.37034 1.39677 1.40031 1.43071 1.43276 1.43598 1.46643 1.45282 1.45128 1.48623 1.47598 1.47806 1.47995 1.50902 1.51168 1.52704 1.52124 
0.804082 1.37796 1.40529 1.41196 1.4214 1.43897 1.47091 1.45922 1.48534 1.48263 1.48433 1.50062 1.53582 1.55126 1.51353 1.51747 1.53468 1.54666 1.57926 1.5631 
0.733508 1.49121 1.52612 1.53759 1.54829 1.56151 1.5902 1.57869 1.6061 1.59606 1.63364 1.65117 1.66526 1.69147 1.66089 1.67669 1.67103 1.691 1.69731 1.70797 
0.80157 1.66218 1.70012 1.69708 1.70329 1.74316 1.74164 1.7495 1.76597 1.77541 1.79695 1.80817 1.8078 1.82922 1.84663 1.85802 1.86963 1.8572 1.85273 1.87638 
0.943351 1.92606 1.93454 1.94528 1.95082 1.97482 1.97781 1.99334 2.01867 2.02521 2.04331 2.02928 2.02955 2.05482 2.09129 2.08686 2.12122 2.0997 2.09577 2.10583 
1.23698 2.14744 2.14218 2.1471 2.16849 2.18294 2.18499 2.1978 2.24004 2.2448 2.24092 2.23896 2.26186 2.25954 2.28048 2.26882 2.296 2.28128 2.30632 2.29827 
1.613 2.31954 2.32609 2.35414 2.37431 2.34993 2.36704 2.39749 2.43138 2.42483 2.41316 2.44313 2.4486 2.44826 2.46016 2.44458 2.46203 2.45756 2.48203 2.48462 
2.04044 2.47249 2.49378 2.51108 2.52764 2.51774 2.51632 2.54736 2.5593 2.55558 2.55684 2.59894 2.58098 2.59417 2.60051 2.61032 2.60085 2.61509 2.60957 2.63637 
2.5071 2.57596 2.5846 2.58773 2.59744 2.61475 2.58579 2.60617 2.61944 2.61632 2.63764 2.65294 2.65088 2.67693 2.65991 2.68188 2.67136 2.69001 2.67718 2.69165 
2.98235 2.59201 2.56638 2.57707 2.58166 2.59621 2.56808 2.58961 2.61668 2.60135 2.62348 2.6224 2.62649 2.65367 2.64574 2.63612 2.6474 2.65117 2.66862 2.65627 
3.40637 2.51328 2.49844 2.51043 2.52827 2.51995 2.5171 2.53358 2.53464 2.53183 2.54935 2.55128 2.5513 2.54993 2.57467 2.5503 2.56213 2.5636 2.59528 2.56561 
3.76588 2.36025 2.37382 2.38247 2.39597 2.38267 2.40587 2.41222 2.38332 2.40592 2.41523 2.41109 2.41725 2.40014 2.42933 2.41085 2.43601 2.4246 2.44211 2.43207 
4.05875 2.15781 2.16538 2.18585 2.19153 2.18189 2.19926 2.19732 2.19314 2.20593 2.20626 2.19249 2.20897 2.1996 2.20957 2.21636 2.25221 2.23151 2.22482 2.24791 
4.19741 1.99596 1.98519 2.01613 2.01939 2.00506 2.01561 2.02615 2.04464 2.02886 2.02985 2.0487 2.02409 2.03873 2.0246 2.0608 2.09309 2.07156 2.05687 2.07819 
4.27428 1.76237 1.76867 1.80609 1.79765 1.77146 1.79513 1.80101 1.82684 1.80555 1.81826 1.8537 1.82857 1.82668 1.82213 1.85925 1.85543 1.85555 1.85652 1.86308 
4.20442 1.59046 1.60512 1.64244 1.64308 1.6156 1.62397 1.64542 1.64312 1.6522 1.64338 1.68082 1.68228 1.67781 1.67711 1.70819 1.68196 1.70002 1.6777 1.69861 
4.04987 1.4948 1.50511 1.53842 1.5421 1.53297 1.53054 1.55751 1.53099 1.56892 1.5583 1.5735 1.57656 1.60148 1.6038 1.607 1.59728 1.59923 1.58084 1.61185 
3.79672 1.5159 1.51413 1.51608 1.52639 1.53866 1.55023 1.55526 1.54963 1.55299 1.57434 1.5602 1.5828 1.59235 1.61893 1.60893 1.59374 1.59319 1.59685 1.61296 
3.50551 1.56623 1.58095 1.57671 1.59747 1.59606 1.61786 1.61067 1.63469 1.62181 1.63864 1.64404 1.66528 1.66148 1.67052 1.67691 1.67251 1.66916 1.68236 1.69652 
3.18698 1.71908 1.71906 1.73875 1.77071 1.75579 1.76004 1.78281 1.78946 1.79385 1.80956 1.81693 1.84735 1.8394 1.83108 1.8583 1.85712 1.85492 1.85837 1.87736 
2.8746 1.94492 1.97316 1.98373 2.00766 1.98691 2.03025 2.03348 2.02311 2.06338 2.06187 2.07587 2.09499 2.10905 2.07995 2.10567 2.11517 2.12107 2.11622 2.1468 
2.57869 2.28724 2.31919 2.32027 2.32284 2.34077 2.38297 2.38149 2.37163 2.41426 2.42337 2.43 2.43432 2.44997 2.44233 2.4574 2.46901 2.45491 2.47443 2.51303 
2.37642 2.66618 2.6698 2.69582 2.69127 2.72487 2.73559 2.74329 2.74998 2.77255 2.78039 2.79723 2.80587 2.82439 2.82731 2.83027 2.8336 2.82863 2.83272 2.8814 
2.21243 3.08228 3.0748 3.12676 3.13956 3.16006 3.15789 3.17112 3.1762 3.18945 3.21048 3.22457 3.2454 3.24946 3.24752 3.25676 3.27674 3.27002 3.27048 3.30665 
2.13411 3.50159 3.5044 3.53491 3.57639 3.58377 3.6032 3.60766 3.6163 3.62146 3.65017 3.64552 3.67002 3.6712 3.6712 3.69329 3.70822 3.70904 3.72114 3.73045 
2.14278 3.89229 3.91775 3.92763 3.95108 3.95138 3.99272 3.99881 4.00274 4.01126 4.03048 4.02857 4.0362 4.04625 4.05271 4.06925 4.06809 4.08485 4.11245 4.10654 
2.21381 4.23516 4.28065 4.27176 4.26935 4.27502 4.30072 4.31378 4.3237 4.33363 4.34433 4.36731 4.3541 4.36896 4.37258 4.38503 4.37268 4.38485 4.42137 4.40498 
2.34351 4.46041 4.48094 4.49409 4.4954 4.50784 4.51198 4.51725 4.54292 4.53148 4.5534 4.56794 4.56764 4.57106 4.5878 4.57682 4.59158 4.58614 4.61849 4.59572 
2.49923 4.57648 4.55611 4.57972 4.61147 4.60874 4.61593 4.6238 4.62099 4.61423 4.63486 4.65377 4.65405 4.64762 4.66634 4.66052 4.68706 4.67307 4.6768 4.68372 
2.64624 4.57794 4.54944 4.56149 4.59015 4.59797 4.59554 4.62009 4.59313 4.59686 4.60295 4.62529 4.62765 4.63137 4.63911 4.64967 4.65148 4.6563 4.65255 4.66264 
2.79042 4.41523 4.40443 4.40132 4.41958 4.42911 4.44303 4.44318 4.43149 4.44533 4.44001 4.4515 4.45181 4.47275 4.45302 4.46792 4.47435 4.4921 4.49295 4.49191 
2.88245 4.12487 4.13253 4.13149 4.13137 4.14025 4.16442 4.147 4.1482 4.17958 4.17266 4.18129 4.16846 4.16749 4.16779 4.18816 4.17773 4.20739 4.22771 4.2006 
2.88474 3.77709 3.79785 3.79935 3.79391 3.80804 3.80795 3.80216 3.80797 3.84131 3.83745 3.84295 3.83935 3.81308 3.84743 3.85294 3.84107 3.8448 3.88525 3.86534 
2.80315 3.38993 3.39439 3.41301 3.39501 3.43146 3.39639 3.42665 3.41463 3.43342 3.43611 3.44135 3.45702 3.41987 3.47047 3.46629 3.46367 3.44732 3.48638 3.46549 
2.6455 2.97024 2.93909 2.97857 2.95372 3.00289 2.95053 3.00711 2.98997 2.97111 2.99013 2.9925 3.01835 3.0003 3.019 3.00325 3.01936 3.03223 3.02838 3.02118 
2.43041 2.54402 2.51019 2.53357 2.54449 2.55403 2.53365 2.57947 2.57797 2.53982 2.56361 2.56162 2.57597 2.57778 2.58107 2.56199 2.58249 2.61558 2.58862 2.59917 
2.13933 2.16727 2.15221 2.14422 2.19127 2.1645 2.16956 2.19272 2.21823 2.19321 2.19967 2.20479 2.20569 2.20882 2.23175 2.1932 2.22189 2.23151 2.22612 2.23954 
1.82705 1.81242 1.83058 1.81943 1.85723 1.83813 1.83953 1.84486 1.87645 1.88874 1.87906 1.8895 1.88522 1.89305 1.91871 1.88186 1.91733 1.89128 1.91958 1.91383 
1.48913 1.57392 1.60154 1.60793 1.6268 1.63228 1.62191 1.63074 1.63413 1.66376 1.66272 1.67642 1.66672 1.68101 1.6991 1.68175 1.71661 1.69415 1.71567 1.69366 
1.22215 1.40159 1.40331 1.43472 1.42545 1.44776 1.46265 1.4783 1.4603 1.47418 1.4843 1.48979 1.48744 1.50251 1.51767 1.51882 1.52248 1.55074 1.54548 1.54233 
0.968996 1.36627 1.34943 1.37067 1.36755 1.38738 1.42217 1.42717 1.4376 1.41778 1.44818 1.44617 1.45145 1.45872 1.47679 1.49249 1.49705 1.50844 1.51212 1.53332 
0.808678 1.38649 1.40092 1.41291 1.41698 1.4096 1.44694 1.45203 1.48554 1.45676 1.48512 1.50665 1.50541 1.51531 1.51288 1.53227 1.54865 1.53931 1.55227 1.57756 
0.745527 1.48997 1.5273 1.5444 1.55036 1.55455 1.55076 1.58184 1.59856 1.60491 1.61158 1.63012 1.63327 1.64211 1.636 1.64981 1.67007 1.65987 1.67772 1.68299 
0.787496 1.68307 1.71493 1.72496 1.73743 1.76413 1.74297 1.77701 1.79671 1.80148 1.81096 1.81255 1.82292 1.82933 1.83736 1.84544 1.85703 1.86908 1.88098 1.86968 
0.972509 1.88574 1.90337 1.91947 1.9331 1.95266 1.96061 1.98322 2.00396 1.99894 2.00588 2.00679 2.02562 2.02963 2.04589 2.05628 2.04046 2.08203 2.08536 2.08079 
1.23753 2.1164 2.12951 2.14675 2.15427 2.18347 2.21405 2.21476 2.21876 2.23039 2.22707 2.22805 2.25351 2.26387 2.28714 2.30761 2.26776 2.30676 2.31238 2.30352 
